Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label,Age,Gender,City,Profession,Monthly_Income_PKR,Account_Type,Account_Age_Years
TXN_8761,USER_4612,31945.2,POS,2023-09-26 22:13:00,14018200.0,Laptop,Rawalpindi,Restaurants,0,0,1,26502.0,3,Amex,213,4507.26,Password,0.1854,0,0,39,Male,Quetta,Business Owner,255000,Savings,14.0
TXN_41818,USER_9995,21383.6,POS,2023-03-14 06:15:00,18554284.0,Tablet,Lahore,Clothing,0,0,8,76599.6,3,Visa,132,2767.41,OTP,0.2152,0,0,60,Male,Karachi,Salaried Employee,111000,Salary,3.4
TXN_5438,USER_3511,4930.8,ATM Withdrawal,2023-10-12 09:24:00,27080681.6,Tablet,Rawalpindi,Electronics,0,0,8,60597.6,2,Visa,106,1979.53,Biometric,0.2608,0,0,40,Female,Islamabad,Housewife,20000,Salary,13.2
TXN_10229,USER_6024,69689.2,POS,2023-01-16 14:00:00,6574764.0,Laptop,Rawalpindi,Electronics,0,0,2,84386.4,0,Amex,75,4944.71,Password,0.8941,0,1,34,Female,Karachi,Retired,47000,Current,0.8
TXN_44192,USER_6119,38841.6,Bank Transfer,2023-03-08 05:10:00,11599159.6,Tablet,Rawalpindi,Electronics,1,0,12,48787.2,0,Mastercard,123,3952.64,OTP,0.4754,0,0,54,Female,Faisalabad,Freelancer,274000,Current,6.6
TXN_7462,USER_1539,14999.6,Bank Transfer,2023-09-12 14:54:00,23438688.0,Mobile,Karachi,Travel,0,0,14,126403.2,4,Visa,113,819.9,PIN,0.9945,0,1,48,Male,Sialkot,Freelancer,395000,Savings,7.3
TXN_23381,USER_4642,18874.8,Bank Transfer,2023-04-10 12:54:00,5433232.0,Mobile,Rawalpindi,Electronics,1,0,4,118263.6,1,Mastercard,136,1079.11,Password,0.2297,0,0,59,Female,Lahore,Government Employee,163000,Current,12.6
TXN_42102,USER_7163,55605.2,Bank Transfer,2023-11-23 02:29:00,20189864.8,Tablet,Islamabad,Groceries,0,0,10,120540.0,3,Visa,38,2338.58,PIN,0.4681,0,0,36,Male,Lahore,Engineer,246000,Salary,13.4
TXN_32791,USER_4560,18524.8,Bank Transfer,2023-11-29 22:49:00,17954874.0,Mobile,Karachi,Travel,0,0,13,103574.8,1,Discover,125,4213.83,PIN,0.1838,1,0,31,Female,Quetta,Driver,48000,Salary,7.5
TXN_911,USER_8790,43097.6,Bank Transfer,2023-03-30 03:35:00,11666158.0,Mobile,Lahore,Electronics,0,0,1,108407.6,3,Discover,181,1343.31,Password,0.3557,1,0,59,Female,Multan,Driver,55000,Current,11.2
TXN_2772,USER_7337,1624.0,POS,2023-06-02 07:48:00,26191300.8,Laptop,Karachi,Clothing,0,0,3,8198.4,4,Discover,2,3414.47,Biometric,0.4826,1,1,48,Female,Lahore,Doctor,386000,Savings,7.4
TXN_36532,USER_9457,3640.0,Online,2023-09-17 16:14:00,17227215.6,Laptop,Karachi,Restaurants,0,0,8,37086.0,0,Mastercard,176,3111.82,Biometric,0.8577,1,1,54,Female,Quetta,Teacher,94000,Salary,3.5
TXN_2351,USER_1645,19972.4,POS,2023-12-31 09:55:00,11362716.4,Laptop,Peshawar,Clothing,0,0,9,70333.2,2,Visa,147,1615.85,Password,0.2821,0,0,50,Male,Peshawar,Salaried Employee,100000,Savings,8.0
TXN_23048,USER_7051,35823.2,ATM Withdrawal,2023-11-29 01:20:00,15450909.6,Laptop,Rawalpindi,Travel,0,0,8,12728.8,2,Mastercard,193,1009.13,Password,0.3906,0,0,54,Female,Islamabad,Freelancer,110000,Current,5.7
TXN_35578,USER_2466,1430.8,POS,2023-03-11 23:49:00,8104986.4,Mobile,Lahore,Travel,0,0,5,4944.8,3,Amex,119,1457.77,Password,0.054,0,0,56,Male,Karachi,Salaried Employee,118000,Savings,1.6
TXN_28299,USER_4708,41678.0,Online,2023-02-27 18:29:00,16531732.0,Tablet,Karachi,Electronics,0,0,14,19546.8,3,Visa,17,2949.51,Password,0.544,0,0,48,Female,Karachi,Housewife,10000,Salary,9.4
TXN_49928,USER_4332,20157.2,Bank Transfer,2023-05-28 21:34:00,617934.8,Mobile,Lahore,Electronics,0,0,1,116482.8,0,Mastercard,145,2219.84,Biometric,0.8015,0,0,24,Female,Rawalpindi,Retired,48000,Savings,8.9
TXN_27824,USER_5169,67085.2,Bank Transfer,2023-08-17 07:06:00,27838714.4,Laptop,Islamabad,Restaurants,0,0,7,87544.8,1,Mastercard,25,4944.12,PIN,0.4451,0,0,58,Female,Peshawar,Salaried Employee,87000,Salary,9.6
TXN_3942,USER_7139,5930.4,Bank Transfer,2023-05-31 12:06:00,21199074.4,Tablet,Rawalpindi,Groceries,0,1,2,108348.8,3,Discover,155,2300.18,PIN,0.3743,1,0,50,Male,Quetta,Teacher,102000,Salary,13.9
TXN_10079,USER_3276,19306.0,POS,2023-10-07 11:36:00,24754318.4,Tablet,Rawalpindi,Travel,0,0,11,11914.0,4,Amex,237,4156.39,OTP,0.0153,1,1,45,Male,Quetta,Retired,96000,Savings,15.0
TXN_30166,USER_9649,16447.2,POS,2023-04-10 06:11:00,9367271.2,Mobile,Karachi,Restaurants,0,0,6,49064.4,2,Visa,229,1212.13,OTP,0.5527,0,0,27,Male,Karachi,Doctor,545000,Savings,12.5
TXN_12038,USER_8777,20361.6,Online,2023-07-13 00:53:00,8988842.8,Mobile,Rawalpindi,Groceries,0,0,3,37480.8,0,Mastercard,63,2429.73,OTP,0.4619,0,0,39,Male,Multan,Government Employee,112000,Salary,6.9
TXN_2595,USER_8461,42106.4,ATM Withdrawal,2023-08-05 01:43:00,3634122.8,Laptop,Lahore,Electronics,0,0,8,13496.0,3,Discover,134,3113.69,Biometric,0.735,0,0,31,Male,Quetta,Salaried Employee,112000,Current,2.1
TXN_17704,USER_6848,29265.6,ATM Withdrawal,2023-10-23 06:23:00,1664798.8,Laptop,Karachi,Travel,0,0,8,56274.4,3,Amex,49,3985.42,OTP,0.0448,0,0,53,Male,Rawalpindi,Shopkeeper,208000,Savings,2.0
TXN_2442,USER_2762,7014.0,Online,2023-09-27 03:52:00,8552849.2,Mobile,Peshawar,Electronics,1,0,5,117972.4,3,Amex,40,3194.61,PIN,0.0915,1,0,63,Female,Quetta,Freelancer,202000,Current,7.2
TXN_1295,USER_5036,10771.6,Bank Transfer,2023-02-19 05:13:00,25598860.0,Tablet,Peshawar,Clothing,0,0,9,51713.2,2,Amex,161,1222.38,PIN,0.3359,0,0,50,Male,Lahore,Freelancer,181000,Salary,12.9
TXN_34821,USER_8903,56674.8,POS,2023-08-21 14:52:00,24866584.4,Tablet,Karachi,Restaurants,0,0,4,115578.4,3,Discover,56,1676.24,Biometric,0.0347,0,0,42,Female,Lahore,Business Owner,713000,Current,11.8
TXN_2649,USER_5458,302.4,Bank Transfer,2023-01-14 04:15:00,4019657.6,Laptop,Rawalpindi,Clothing,0,0,7,75549.6,1,Discover,168,2474.98,Password,0.1903,0,0,58,Male,Faisalabad,Student,21000,Savings,10.6
TXN_1807,USER_1236,5964.0,Bank Transfer,2023-09-10 04:29:00,14508144.0,Laptop,Islamabad,Electronics,0,0,12,94015.6,0,Amex,48,918.68,Password,0.3516,0,0,20,Female,Rawalpindi,Student,36000,Savings,13.3
TXN_23935,USER_2922,9556.4,ATM Withdrawal,2023-11-04 15:14:00,10720934.0,Mobile,Rawalpindi,Groceries,0,0,1,33202.4,0,Visa,204,3742.28,Password,0.461,1,0,54,Female,Quetta,Housewife,0,Salary,12.8
TXN_2861,USER_8758,20591.2,Online,2023-02-05 07:20:00,23388976.8,Mobile,Islamabad,Clothing,0,0,9,59726.8,2,Mastercard,190,4902.9,PIN,0.7398,0,0,52,Male,Islamabad,Teacher,82000,Current,10.5
TXN_11168,USER_6984,16886.8,Online,2023-04-23 19:15:00,19151532.4,Tablet,Karachi,Restaurants,0,0,4,54454.4,4,Discover,127,2029.94,OTP,0.1261,0,1,46,Male,Quetta,Freelancer,341000,Current,3.6
TXN_12993,USER_7739,19154.8,ATM Withdrawal,2023-02-14 08:41:00,2535971.2,Tablet,Karachi,Travel,0,0,14,83123.6,4,Visa,108,967.24,Password,0.2015,1,1,52,Male,Lahore,Government Employee,70000,Salary,14.9
TXN_8897,USER_2116,55045.2,POS,2023-03-03 18:35:00,24574818.8,Laptop,Islamabad,Clothing,0,0,3,39597.6,2,Discover,97,4995.79,Password,0.007,1,0,49,Female,Karachi,Shopkeeper,233000,Savings,3.4
TXN_9311,USER_6813,50988.0,Bank Transfer,2023-06-24 03:57:00,17118939.6,Laptop,Peshawar,Travel,0,1,5,114965.2,3,Discover,131,3872.0,Password,0.6083,0,0,50,Male,Rawalpindi,Government Employee,152000,Current,5.0
TXN_30398,USER_6281,19087.6,POS,2023-03-18 23:25:00,12707763.6,Laptop,Karachi,Clothing,0,0,4,137110.4,4,Discover,192,2861.76,PIN,0.2298,1,1,70,Male,Islamabad,Business Owner,234000,Current,1.4
TXN_31022,USER_3023,97543.6,Bank Transfer,2023-12-09 16:56:00,168254.8,Laptop,Rawalpindi,Clothing,0,0,11,106038.8,4,Discover,166,389.4,Biometric,0.5824,0,1,68,Male,Faisalabad,Teacher,67000,Current,10.4
TXN_32132,USER_7867,19933.2,POS,2023-05-06 06:56:00,26242356.0,Laptop,Rawalpindi,Clothing,0,0,6,92915.2,0,Mastercard,37,2558.7,OTP,0.7703,0,0,67,Male,Peshawar,Driver,39000,Salary,1.8
TXN_1748,USER_1630,57002.4,Online,2023-06-15 02:45:00,27539937.6,Mobile,Peshawar,Travel,0,0,11,8212.4,2,Mastercard,157,2919.13,Biometric,0.8047,0,0,18,Female,Rawalpindi,Government Employee,153000,Salary,9.8
TXN_48915,USER_6190,13809.6,ATM Withdrawal,2023-12-04 06:23:00,10164579.6,Mobile,Rawalpindi,Electronics,0,1,7,128010.4,0,Visa,100,3100.87,Biometric,0.6228,0,0,20,Male,Peshawar,Engineer,148000,Current,7.3
TXN_18980,USER_1140,23178.4,Bank Transfer,2023-11-15 14:01:00,15764414.4,Mobile,Karachi,Travel,0,0,14,53804.8,0,Visa,172,3423.92,Password,0.0779,0,0,46,Male,Faisalabad,Student,12000,Current,12.0
TXN_18937,USER_8500,87200.4,POS,2023-01-10 20:37:00,22778669.2,Laptop,Karachi,Groceries,0,0,11,80752.0,0,Amex,1,1302.16,Biometric,0.9753,0,1,45,Female,Rawalpindi,Student,25000,Salary,13.3
TXN_9654,USER_8013,17172.4,Online,2023-02-02 16:11:00,9853054.4,Mobile,Islamabad,Restaurants,0,0,6,14011.2,2,Mastercard,17,2809.6,OTP,0.8577,0,1,70,Female,Islamabad,Student,32000,Savings,2.8
TXN_28146,USER_7874,28574.0,Bank Transfer,2023-02-13 06:11:00,25059955.2,Mobile,Karachi,Restaurants,1,0,4,79391.2,1,Mastercard,149,1383.73,Password,0.6239,1,0,61,Male,Karachi,Freelancer,156000,Salary,11.4
TXN_20944,USER_9527,49991.2,ATM Withdrawal,2023-02-20 23:47:00,11536742.0,Mobile,Peshawar,Electronics,0,1,1,36834.0,2,Amex,75,3073.41,Biometric,0.2125,1,0,41,Female,Hyderabad,Retired,81000,Salary,11.5
TXN_4563,USER_5078,41064.8,Bank Transfer,2023-10-04 21:43:00,26930601.6,Mobile,Rawalpindi,Electronics,0,0,14,15808.8,2,Mastercard,223,1967.33,Password,0.7266,0,0,42,Male,Quetta,Engineer,210000,Savings,7.0
TXN_15259,USER_1693,3259.2,ATM Withdrawal,2023-05-09 10:42:00,26653519.2,Tablet,Peshawar,Groceries,0,0,14,89854.8,1,Amex,4,4991.27,PIN,0.3038,1,0,31,Female,Multan,Engineer,225000,Current,7.0
TXN_4619,USER_1941,121699.2,Online,2023-04-07 07:10:00,15473301.2,Laptop,Lahore,Electronics,0,0,5,16413.6,2,Visa,48,4275.78,Biometric,0.5037,1,0,27,Male,Hyderabad,Student,11000,Current,11.1
TXN_8153,USER_8972,58903.6,POS,2023-07-26 18:34:00,19206300.4,Laptop,Lahore,Restaurants,0,0,5,129598.0,4,Mastercard,66,3300.83,OTP,0.3768,0,1,37,Female,Islamabad,Business Owner,692000,Savings,6.4
TXN_7811,USER_5644,2704.8,Bank Transfer,2023-12-14 11:09:00,1019718.0,Tablet,Rawalpindi,Clothing,0,0,7,16828.0,0,Discover,197,4935.98,Password,0.132,0,0,21,Female,Faisalabad,Student,19000,Savings,3.8
TXN_9270,USER_7169,15836.8,Bank Transfer,2023-01-11 01:32:00,8539395.2,Laptop,Karachi,Groceries,0,0,8,59463.6,4,Discover,101,4737.63,Biometric,0.2832,1,1,57,Male,Sialkot,Salaried Employee,73000,Savings,5.4
TXN_12865,USER_5693,655.2,POS,2023-04-23 19:43:00,22072097.6,Laptop,Peshawar,Travel,1,0,13,38497.2,1,Discover,76,508.07,PIN,0.959,0,1,32,Female,Hyderabad,Engineer,198000,Savings,8.1
TXN_2158,USER_2733,28128.8,ATM Withdrawal,2023-09-29 06:56:00,11460867.6,Laptop,Karachi,Travel,0,0,1,92352.4,0,Discover,41,4296.03,PIN,0.7577,0,0,45,Female,Faisalabad,Student,19000,Current,11.1
TXN_48336,USER_5879,6644.4,POS,2023-03-04 07:55:00,12939399.2,Tablet,Peshawar,Groceries,1,0,12,66830.4,1,Discover,91,4187.96,OTP,0.8552,1,1,37,Female,Quetta,Freelancer,399000,Salary,3.4
TXN_19227,USER_4894,4407.2,POS,2023-09-23 07:40:00,3055749.2,Tablet,Peshawar,Groceries,0,1,2,21817.6,2,Discover,231,4454.27,Password,0.9705,0,1,27,Male,Faisalabad,Doctor,482000,Current,4.3
TXN_49307,USER_8335,29360.8,Bank Transfer,2023-12-17 00:36:00,9495222.8,Laptop,Rawalpindi,Travel,0,0,12,34484.8,3,Discover,169,3173.66,PIN,0.6833,0,0,59,Male,Faisalabad,Salaried Employee,74000,Current,9.6
TXN_32248,USER_4771,22652.0,Online,2023-11-01 14:47:00,13414335.2,Mobile,Peshawar,Restaurants,0,0,2,97563.2,3,Mastercard,111,1491.53,PIN,0.2849,0,0,53,Female,Multan,Shopkeeper,178000,Salary,8.8
TXN_14335,USER_2404,1909.6,Bank Transfer,2023-01-10 15:42:00,3830713.6,Tablet,Rawalpindi,Clothing,0,0,8,16592.8,0,Mastercard,234,2493.22,Password,0.3737,1,0,68,Male,Islamabad,Salaried Employee,115000,Salary,0.7
TXN_47572,USER_2804,8419.6,POS,2023-01-15 22:29:00,8429078.0,Laptop,Lahore,Groceries,0,0,7,13619.2,3,Discover,87,861.84,PIN,0.6568,0,0,38,Male,Multan,Student,15000,Current,7.4
TXN_12750,USER_8530,33152.0,Bank Transfer,2023-09-28 05:48:00,11262865.6,Mobile,Islamabad,Travel,0,0,14,29601.6,1,Mastercard,141,891.47,PIN,0.0576,0,0,57,Male,Sialkot,Engineer,182000,Salary,14.3
TXN_34667,USER_8092,4673.2,Bank Transfer,2023-06-23 15:11:00,26051544.4,Tablet,Islamabad,Travel,0,0,3,28224.0,0,Mastercard,28,4663.64,OTP,0.4869,0,0,39,Male,Hyderabad,Salaried Employee,134000,Salary,0.9
TXN_31439,USER_5695,20792.8,ATM Withdrawal,2023-03-07 02:12:00,27850256.0,Tablet,Islamabad,Clothing,0,0,9,133652.4,1,Mastercard,40,1975.87,Password,0.4811,0,0,63,Female,Hyderabad,Freelancer,92000,Current,12.6
TXN_16466,USER_2055,46734.8,POS,2023-10-20 11:48:00,13063335.6,Laptop,Peshawar,Electronics,1,0,8,80054.8,1,Discover,73,824.0,Password,0.0522,0,0,68,Male,Multan,Shopkeeper,176000,Current,0.8
TXN_12296,USER_7443,35840.0,ATM Withdrawal,2023-02-17 10:52:00,411129.6,Mobile,Islamabad,Clothing,0,0,10,46239.2,0,Amex,167,3549.17,OTP,0.3427,0,0,53,Female,Peshawar,Government Employee,127000,Current,12.6
TXN_7062,USER_1225,51385.6,ATM Withdrawal,2023-03-22 18:05:00,11695261.2,Laptop,Karachi,Travel,0,0,6,5311.6,2,Mastercard,51,4419.1,Password,0.7696,0,0,63,Female,Islamabad,Salaried Employee,75000,Current,13.8
TXN_28494,USER_1130,42711.2,POS,2023-09-29 12:49:00,18830456.4,Mobile,Lahore,Electronics,0,0,13,37601.2,1,Visa,134,1459.48,Biometric,0.6048,0,0,35,Male,Faisalabad,Retired,69000,Salary,8.9
TXN_11921,USER_1679,28470.4,Bank Transfer,2023-05-09 23:30:00,3180352.0,Mobile,Islamabad,Travel,0,0,1,57419.6,4,Visa,187,1136.46,OTP,0.9973,0,1,34,Female,Hyderabad,Freelancer,324000,Savings,11.5
TXN_8568,USER_2538,13064.8,Bank Transfer,2023-02-14 16:17:00,19262983.6,Mobile,Peshawar,Clothing,0,0,11,116653.6,1,Amex,239,3681.79,Biometric,0.5865,1,0,56,Male,Quetta,Student,27000,Salary,11.5
TXN_3269,USER_9112,119086.8,ATM Withdrawal,2023-07-26 21:38:00,25438327.6,Laptop,Lahore,Electronics,1,0,8,65427.6,4,Discover,178,3663.57,PIN,0.0491,0,1,66,Male,Sialkot,Doctor,401000,Savings,10.3
TXN_22466,USER_2898,977.2,POS,2023-11-04 03:49:00,608392.4,Tablet,Rawalpindi,Electronics,0,0,14,7442.4,4,Mastercard,154,285.07,Password,0.5886,0,1,48,Female,Islamabad,Salaried Employee,79000,Current,10.3
TXN_49641,USER_8384,121816.8,Bank Transfer,2023-07-23 00:56:00,22430777.6,Mobile,Peshawar,Groceries,0,0,3,136304.0,2,Discover,2,4814.82,Biometric,0.6707,0,0,43,Female,Lahore,Driver,54000,Current,13.8
TXN_8402,USER_7092,10732.4,Bank Transfer,2023-12-16 11:34:00,23070364.8,Laptop,Islamabad,Travel,0,0,9,83610.8,2,Visa,192,3671.15,Password,0.3544,0,0,67,Male,Hyderabad,Shopkeeper,122000,Savings,8.3
TXN_12481,USER_6274,14162.4,POS,2023-06-02 06:08:00,11818990.4,Tablet,Karachi,Travel,0,0,7,63201.6,1,Visa,127,1026.59,Password,0.7631,0,0,28,Female,Sialkot,Engineer,208000,Savings,3.3
TXN_10146,USER_9600,23629.2,ATM Withdrawal,2023-05-10 17:26:00,27374925.2,Mobile,Peshawar,Restaurants,0,0,13,78150.8,0,Discover,145,3245.54,PIN,0.8709,0,1,57,Male,Islamabad,Freelancer,130000,Salary,3.4
TXN_5861,USER_2410,24290.0,ATM Withdrawal,2023-06-16 13:47:00,9442244.0,Tablet,Islamabad,Electronics,0,0,7,69454.0,1,Visa,114,1388.65,Password,0.7972,0,0,43,Male,Faisalabad,Government Employee,79000,Current,0.8
TXN_37202,USER_7178,26605.6,Online,2023-06-28 16:08:00,14963600.4,Tablet,Karachi,Travel,0,0,9,60897.2,2,Discover,137,2871.58,Password,0.5778,0,0,54,Male,Faisalabad,Doctor,314000,Current,6.5
TXN_34798,USER_5517,19779.2,ATM Withdrawal,2023-01-27 03:05:00,23049947.2,Laptop,Islamabad,Groceries,0,0,4,56672.0,0,Amex,109,1120.86,Password,0.9143,1,1,29,Female,Islamabad,Freelancer,287000,Current,4.2
TXN_7936,USER_4413,24959.2,POS,2023-09-11 15:54:00,6794538.8,Mobile,Karachi,Restaurants,0,0,4,47888.4,2,Discover,236,4252.8,PIN,0.8201,0,0,52,Male,Quetta,Driver,59000,Savings,7.1
TXN_41966,USER_8245,17390.8,Bank Transfer,2023-08-15 12:12:00,3073537.6,Mobile,Peshawar,Restaurants,0,0,1,76896.4,3,Visa,91,4985.17,OTP,0.5867,1,0,31,Female,Peshawar,Housewife,5000,Salary,8.1
TXN_10378,USER_3415,32169.2,Bank Transfer,2023-01-13 16:21:00,24247543.6,Laptop,Peshawar,Electronics,0,0,10,11012.4,2,Discover,97,4889.45,OTP,0.3442,1,0,27,Female,Hyderabad,Freelancer,134000,Savings,6.5
TXN_13177,USER_4220,16472.4,POS,2023-03-18 09:19:00,22039180.8,Mobile,Rawalpindi,Groceries,0,0,12,90683.6,3,Mastercard,177,1016.48,Biometric,0.3778,0,0,28,Male,Rawalpindi,Engineer,124000,Savings,6.5
TXN_19364,USER_6163,106.4,POS,2023-05-12 02:14:00,13051584.0,Laptop,Karachi,Restaurants,0,0,4,104428.8,3,Mastercard,30,159.61,Biometric,0.7977,0,0,38,Female,Multan,Retired,70000,Savings,7.2
TXN_12732,USER_4411,13400.8,ATM Withdrawal,2023-04-29 12:12:00,8270334.8,Laptop,Rawalpindi,Travel,0,0,4,85652.0,3,Amex,117,4857.7,PIN,0.6246,0,0,67,Male,Lahore,Shopkeeper,94000,Salary,14.7
TXN_15217,USER_9987,26597.2,POS,2023-10-10 05:15:00,8096281.2,Laptop,Islamabad,Groceries,0,0,7,104832.0,1,Mastercard,106,4665.84,Password,0.4072,0,0,24,Female,Hyderabad,Housewife,0,Savings,2.2
TXN_26982,USER_3122,13790.0,POS,2023-10-04 03:33:00,5672094.4,Tablet,Peshawar,Restaurants,0,1,1,43640.8,3,Visa,46,4798.54,OTP,0.8451,1,0,63,Male,Rawalpindi,Shopkeeper,228000,Current,13.4
TXN_20450,USER_4505,16212.0,POS,2023-08-03 10:08:00,14775734.4,Tablet,Rawalpindi,Travel,0,0,12,118986.0,4,Visa,56,1873.45,Biometric,0.6159,0,1,36,Female,Faisalabad,Teacher,101000,Salary,14.3
TXN_33352,USER_2408,445.2,POS,2023-10-17 18:15:00,11166528.8,Tablet,Peshawar,Clothing,0,0,10,138465.6,0,Mastercard,69,124.57,PIN,0.4932,0,0,33,Female,Rawalpindi,Shopkeeper,107000,Salary,11.1
TXN_22878,USER_5834,16643.2,POS,2023-09-17 04:43:00,12284498.8,Laptop,Islamabad,Groceries,0,0,10,64044.4,0,Amex,136,2796.53,OTP,0.5651,1,0,43,Female,Faisalabad,Housewife,0,Salary,2.0
TXN_21712,USER_4348,27902.0,ATM Withdrawal,2023-02-08 20:41:00,542707.2,Mobile,Islamabad,Clothing,0,1,5,72461.2,3,Discover,127,2165.01,Biometric,0.295,0,0,68,Male,Rawalpindi,Teacher,66000,Current,8.8
TXN_32382,USER_2992,32617.2,POS,2023-06-16 06:30:00,15554946.4,Laptop,Rawalpindi,Electronics,0,0,14,110675.6,1,Amex,10,4761.53,Password,0.0545,1,0,38,Female,Islamabad,Doctor,306000,Current,12.9
TXN_32321,USER_2017,16464.0,Online,2023-10-14 08:30:00,26792262.0,Laptop,Karachi,Restaurants,0,0,8,63014.0,4,Amex,178,858.93,Password,0.4698,0,1,49,Female,Islamabad,Shopkeeper,108000,Savings,4.1
TXN_35902,USER_6435,124661.6,POS,2023-04-18 07:38:00,3387599.6,Laptop,Lahore,Travel,0,0,4,107251.2,4,Amex,203,804.79,Biometric,0.2339,0,1,38,Female,Quetta,Freelancer,191000,Salary,1.7
TXN_5904,USER_2992,13171.2,Online,2023-08-13 05:57:00,10209872.4,Mobile,Karachi,Groceries,0,0,14,52105.2,4,Amex,75,3392.82,OTP,0.4077,0,1,38,Female,Islamabad,Doctor,306000,Current,12.9
TXN_42164,USER_2361,8120.0,Bank Transfer,2023-04-17 07:30:00,25624071.2,Mobile,Islamabad,Electronics,0,0,7,73449.6,4,Discover,171,4120.13,Biometric,0.6912,1,1,49,Male,Quetta,Freelancer,353000,Salary,12.4
TXN_33201,USER_2238,19510.4,Bank Transfer,2023-01-27 03:35:00,8043963.2,Mobile,Karachi,Clothing,0,0,2,64640.8,0,Visa,215,2426.7,Biometric,0.4579,0,0,55,Male,Peshawar,Business Owner,801000,Current,6.7
TXN_26452,USER_8320,1649.2,Online,2023-09-03 02:05:00,3223880.8,Tablet,Rawalpindi,Clothing,0,0,12,19558.0,3,Amex,29,3213.32,Password,0.6773,0,0,63,Male,Rawalpindi,Retired,33000,Savings,6.6
TXN_38924,USER_2562,2836.4,POS,2023-10-03 07:46:00,12424367.2,Tablet,Rawalpindi,Restaurants,0,0,13,30802.8,4,Discover,44,1977.44,Biometric,0.6707,0,1,70,Male,Karachi,Teacher,118000,Savings,2.1
TXN_14321,USER_7205,8590.4,Bank Transfer,2023-10-06 14:11:00,2457120.4,Tablet,Karachi,Electronics,0,0,9,129864.0,2,Discover,132,4568.0,Biometric,0.9014,0,1,37,Female,Karachi,Business Owner,519000,Current,11.2
TXN_48606,USER_6051,63182.0,Online,2023-04-28 21:57:00,21619810.8,Laptop,Karachi,Clothing,0,0,9,67958.8,4,Discover,22,4497.81,Biometric,0.9623,0,1,59,Female,Lahore,Student,37000,Current,4.4
TXN_39511,USER_9690,7943.6,POS,2023-07-21 07:33:00,22669082.8,Mobile,Peshawar,Travel,0,0,1,83246.8,4,Visa,105,2301.09,Biometric,0.7279,1,1,48,Male,Hyderabad,Student,21000,Savings,11.5
TXN_8932,USER_7185,73183.6,Bank Transfer,2023-05-17 07:26:00,26981166.8,Mobile,Islamabad,Groceries,0,0,10,113100.4,0,Mastercard,204,683.64,Password,0.6595,0,0,37,Female,Karachi,Housewife,5000,Savings,5.2
TXN_6463,USER_6738,21187.6,POS,2023-07-11 22:14:00,16806958.0,Laptop,Rawalpindi,Restaurants,0,0,13,29302.0,1,Amex,196,2254.24,Password,0.1255,0,0,65,Female,Sialkot,Government Employee,110000,Savings,13.9
TXN_12372,USER_9430,22556.8,Online,2023-11-04 07:32:00,8957538.8,Laptop,Islamabad,Travel,0,0,13,133809.2,3,Visa,41,608.22,OTP,0.6552,0,0,64,Male,Hyderabad,Retired,72000,Savings,11.5
TXN_28113,USER_9141,30004.8,Online,2023-04-05 15:24:00,10782674.0,Mobile,Islamabad,Electronics,0,0,2,129452.4,3,Amex,51,4143.45,PIN,0.6997,0,0,69,Female,Rawalpindi,Engineer,249000,Salary,1.6
TXN_31741,USER_6182,12073.6,Bank Transfer,2023-05-22 00:36:00,3353389.2,Laptop,Rawalpindi,Travel,0,1,13,89513.2,0,Mastercard,2,3006.17,Biometric,0.3225,1,0,62,Female,Islamabad,Business Owner,175000,Current,14.0
TXN_16935,USER_1101,2240.0,POS,2023-12-22 16:23:00,15540714.0,Tablet,Rawalpindi,Electronics,0,0,14,127820.0,2,Amex,121,1456.81,OTP,0.9878,1,1,30,Female,Lahore,Retired,54000,Savings,3.6
TXN_24999,USER_2055,45298.4,Online,2023-10-14 07:16:00,13598527.6,Laptop,Rawalpindi,Travel,0,0,9,83837.6,3,Visa,89,153.3,Biometric,0.6657,0,0,68,Male,Multan,Shopkeeper,176000,Current,0.8
TXN_26529,USER_3119,8831.2,Bank Transfer,2023-05-12 18:31:00,26407701.6,Laptop,Lahore,Electronics,0,0,10,64478.4,0,Mastercard,169,4858.04,OTP,0.5018,0,0,22,Male,Peshawar,Engineer,229000,Savings,3.5
TXN_41234,USER_5768,957.6,Online,2023-03-20 05:55:00,3047536.8,Laptop,Islamabad,Travel,0,0,9,101211.6,1,Mastercard,31,2310.09,OTP,0.7653,0,0,31,Male,Hyderabad,Engineer,260000,Current,4.8
TXN_16728,USER_9138,21470.4,Online,2023-09-18 14:09:00,24237796.8,Laptop,Karachi,Groceries,0,0,7,98053.2,1,Visa,147,1586.58,OTP,0.2254,0,0,18,Female,Peshawar,Retired,69000,Savings,1.0
TXN_20549,USER_8517,33507.6,Online,2023-03-17 16:09:00,6183766.4,Tablet,Islamabad,Clothing,0,0,3,20199.2,2,Mastercard,214,356.27,PIN,0.3929,1,0,31,Female,Rawalpindi,Retired,36000,Salary,12.6
